Config file: Conf.ini 
Using binary neurons
Number,NCC-Alice Bob(%),NCC-Alice Original(%),NCC-Bob Original(%),Alice Name,Bob Name
72,2.414778,2.414778,100.000000,U3/sha1.bin/Result72Enc.bin,U3/sha1.bin/Result72Dec.bin
73,2.414778,2.414778,100.000000,U3/sha1.bin/Result73Enc.bin,U3/sha1.bin/Result73Dec.bin
74,2.414778,2.414778,100.000000,U3/sha1.bin/Result74Enc.bin,U3/sha1.bin/Result74Dec.bin
75,1.821494,0.903671,92.019798,U3/sha1.bin/Result75Enc.bin,U3/sha1.bin/Result75Dec.bin
76,2.414778,2.414778,100.000000,U3/sha1.bin/Result76Enc.bin,U3/sha1.bin/Result76Dec.bin
77,2.414756,2.414778,99.999931,U3/sha1.bin/Result77Enc.bin,U3/sha1.bin/Result77Dec.bin
78,2.414778,2.414778,100.000000,U3/sha1.bin/Result78Enc.bin,U3/sha1.bin/Result78Dec.bin
79,0.863003,2.414778,55.022842,U3/sha1.bin/Result79Enc.bin,U3/sha1.bin/Result79Dec.bin
80,2.414755,2.414778,99.999931,U3/sha1.bin/Result80Enc.bin,U3/sha1.bin/Result80Dec.bin
81,-0.007985,2.407111,16.646811,U3/sha1.bin/Result81Enc.bin,U3/sha1.bin/Result81Dec.bin
82,2.421534,2.410832,99.997643,U3/sha1.bin/Result82Enc.bin,U3/sha1.bin/Result82Dec.bin
83,2.414778,2.414778,100.000000,U3/sha1.bin/Result83Enc.bin,U3/sha1.bin/Result83Dec.bin
84,2.386531,2.414778,99.894302,U3/sha1.bin/Result84Enc.bin,U3/sha1.bin/Result84Dec.bin
85,2.414778,2.414778,100.000000,U3/sha1.bin/Result85Enc.bin,U3/sha1.bin/Result85Dec.bin
86,2.414826,2.414816,99.999977,U3/sha1.bin/Result86Enc.bin,U3/sha1.bin/Result86Dec.bin
87,1.234232,-0.201841,46.958176,U3/sha1.bin/Result87Enc.bin,U3/sha1.bin/Result87Dec.bin
88,2.415009,2.414958,99.999985,U3/sha1.bin/Result88Enc.bin,U3/sha1.bin/Result88Dec.bin
89,2.414778,2.414778,100.000000,U3/sha1.bin/Result89Enc.bin,U3/sha1.bin/Result89Dec.bin
90,2.414786,2.414778,99.999985,U3/sha1.bin/Result90Enc.bin,U3/sha1.bin/Result90Dec.bin
91,1.835637,2.407111,54.737854,U3/sha1.bin/Result91Enc.bin,U3/sha1.bin/Result91Dec.bin
92,-0.431999,2.414778,24.849241,U3/sha1.bin/Result92Enc.bin,U3/sha1.bin/Result92Dec.bin
93,2.414778,2.414778,100.000000,U3/sha1.bin/Result93Enc.bin,U3/sha1.bin/Result93Dec.bin
94,-0.222013,-0.203885,57.392235,U3/sha1.bin/Result94Enc.bin,U3/sha1.bin/Result94Dec.bin
95,2.414778,2.414778,100.000000,U3/sha1.bin/Result95Enc.bin,U3/sha1.bin/Result95Dec.bin
96,2.414786,2.414778,99.999985,U3/sha1.bin/Result96Enc.bin,U3/sha1.bin/Result96Dec.bin
97,2.414778,2.414778,100.000000,U3/sha1.bin/Result97Enc.bin,U3/sha1.bin/Result97Dec.bin
98,2.389681,2.415782,99.968758,U3/sha1.bin/Result98Enc.bin,U3/sha1.bin/Result98Dec.bin
99,2.419035,2.414976,99.999809,U3/sha1.bin/Result99Enc.bin,U3/sha1.bin/Result99Dec.bin
nccCalculation function requires that both vectors have the same size
nccCalculation function requires that both vectors have the same size
-----------
Number,AES-Alice Bob(%),AES-Alice Original(%),AES-Bob Original(%),AES Name,AES-Clear Name
0,0.396825,-100.000000,-100.000000,U3/sha1.bin/ResultAESSections.bin,U3/sha1.bin/ResultAESClearSections.bin
TimeDiff: 500 secs
Last best score: 0.000000
